codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
522020,202402,2704,1817292.0,672.08
522026,202402,320,225801.0,705.63
522028,202402,254,167399.0,659.05
522040,202402,1682,1083810.0,644.36
522045,202402,9185,6208201.0,675.91
522050,202402,647,444037.0,686.3
522060,202402,1684,1167485.0,693.28
522068,202402,1148,758614.0,660.81
522070,202402,656,439765.0,670.37
522100,202402,316,207928.0,658.0
522108,202402,839,571899.0,681.64
522119,202402,1047,725747.0,693.17
522130,202402,277,195112.0,704.38
522140,202402,10742,7172662.0,667.72
522145,202402,432,293016.0,678.28
522150,202402,414,265171.0,640.51
522155,202402,568,392424.0,690.89
522157,202402,518,344691.0,665.43
522160,202402,1861,1269447.0,682.13
522170,202402,1695,1144392.0,675.16
522180,202402,248,149734.0,603.77
522185,202402,12683,8883112.0,700.4
522190,202402,363,235930.0,649.94
522200,202402,1118,773348.0,691.72
522205,202402,852,587827.0,689.94
522220,202402,635,435877.0,686.42
522230,202402,792,527032.0,665.44
530010,202402,192464,132200132.0,686.88
110001,202401,1754,1207201.0,688.26
110002,202401,6710,4585235.0,683.34
110003,202401,328,217325.0,662.58
110004,202401,5911,4009741.0,678.35
110005,202401,1146,819736.0,715.3
110006,202401,498,341512.0,685.77
110007,202401,359,232944.0,648.87
110008,202401,2103,1519661.0,722.62
110009,202401,1836,1225383.0,667.42
110010,202401,4943,3852829.0,779.45
110011,202401,3207,2140489.0,667.44
110012,202401,6929,4820152.0,695.65
110013,202401,2787,1920099.0,688.95
110014,202401,1671,1088969.0,651.69
110015,202401,2369,1618476.0,683.19
110018,202401,1581,1082317.0,684.58
110020,202401,43954,30577954.0,695.68
110025,202401,2266,1488657.0,656.95
110026,202401,229,160502.0,700.88
110028,202401,2072,1399414.0,675.39
110029,202401,597,407357.0,682.34
110030,202401,4534,3165235.0,698.11
110032,202401,1266,858215.0,677.89
110033,202401,2687,2012968.0,749.15
110034,202401,1405,969144.0,689.78
110037,202401,634,416399.0,656.78
110040,202401,1276,871951.0,683.35
110045,202401,2124,1488826.0,700.95
110050,202401,532,352298.0,662.21
110060,202401,334,227913.0,682.37
110070,202401,650,439008.0,675.4
110080,202401,3559,2493713.0,700.68
110090,202401,265,183981.0,694.27
110092,202401,776,562528.0,724.91
110094,202401,1374,946308.0,688.72
110100,202401,990,690247.0,697.22
110110,202401,759,522019.0,687.77
110120,202401,636,428051.0,673.04
110130,202401,712,510223.0,716.61
110140,202401,1393,959808.0,689.02
110143,202401,668,473829.0,709.32
110145,202401,395,274144.0,694.04
110146,202401,250,175269.0,701.08
110147,202401,304,199660.0,656.78
110148,202401,200,131001.0,655.01
110149,202401,1440,997051.0,692.4
110150,202401,824,577857.0,701.28
110155,202401,378,250193.0,661.89
110160,202401,609,419642.0,689.07
110170,202401,1049,710242.0,677.07
110175,202401,1021,710714.0,696.1
110180,202401,552,372944.0,675.62
120001,202401,2363,1696108.0,717.78
120005,202401,1756,1459792.0,831.32
120010,202401,4919,3552023.0,722.1
120013,202401,2003,1489593.0,743.68
120017,202401,2065,1492817.0,722.91
120020,202401,14068,10606022.0,753.91
120025,202401,2741,1958741.0,714.61
120030,202401,5829,4684008.0,803.57
120032,202401,1803,1626165.0,901.92
120033,202401,4430,3282889.0,741.06
120034,202401,2350,1849331.0,786.95
120035,202401,3974,3180405.0,800.3
120038,202401,2507,1773189.0,707.3
120039,202401,2020,1710536.0,846.8
120040,202401,44308,30844341.0,696.13
120042,202401,3193,2429689.0,760.94
120043,202401,1283,1148967.0,895.53
120045,202401,3987,2788087.0,699.29
120050,202401,9178,6798682.0,740.76
120060,202401,8922,7232662.0,810.65
120070,202401,2924,2118625.0,724.56
120080,202401,4344,3074157.0,707.68
130002,202401,3498,2821069.0,806.48
130006,202401,2249,1849141.0,822.21
130008,202401,2256,1781877.0,789.84
130010,202401,3793,2746846.0,724.19
130014,202401,2366,1700194.0,718.59
130020,202401,2505,2074059.0,827.97
130030,202401,15434,10975930.0,711.15
130040,202401,3283,2552405.0,777.46
130050,202401,6442,5183195.0,804.59
130060,202401,6788,5868953.0,864.61
130063,202401,5967,4746264.0,795.42
130068,202401,3421,2636464.0,770.67
130070,202401,5830,4256870.0,730.17
130080,202401,7007,5482448.0,782.42
130083,202401,2723,2053423.0,754.1
130090,202401,3458,2501833.0,723.49
130100,202401,6607,4996217.0,756.2
130110,202401,6106,4429305.0,725.4
130115,202401,4296,3165632.0,736.88
130120,202401,14866,11338908.0,762.74
130130,202401,4353,3357022.0,771.2
130140,202401,6735,5328120.0,791.11
130150,202401,4022,2942390.0,731.57
130160,202401,5779,4458830.0,771.56
130165,202401,3503,2692320.0,768.58
130170,202401,9999,7349792.0,735.05
130180,202401,4779,3606504.0,754.66
130185,202401,14262,10206706.0,715.66
130190,202401,17336,13288333.0,766.52
130195,202401,2221,1865739.0,840.04
130200,202401,2207,1606121.0,727.74
130210,202401,1535,1234845.0,804.46
130220,202401,2429,1848246.0,760.91
130230,202401,4921,4325661.0,879.02
130240,202401,12980,9332946.0,719.03
130250,202401,20346,15100176.0,742.17
130255,202401,3934,2881087.0,732.36
130260,202401,276583,194710003.0,703.98
130270,202401,8385,6522723.0,777.9
130280,202401,3687,3053966.0,828.31
130290,202401,14282,11027050.0,772.09
130300,202401,4633,3423290.0,738.89
130310,202401,6436,4831709.0,750.73
130320,202401,2695,2039246.0,756.68
130330,202401,3788,2898417.0,765.16
130340,202401,21097,15843275.0,750.97
130350,202401,3635,2937643.0,808.15
130353,202401,5135,3793828.0,738.82
130356,202401,4158,3038960.0,730.87
130360,202401,2475,1996128.0,806.52
130370,202401,4419,3907069.0,884.15
130380,202401,8478,7287524.0,859.58
130390,202401,7258,6114591.0,842.46
130395,202401,2192,1631957.0,744.51
130400,202401,2375,1818011.0,765.48
130406,202401,10297,8421379.0,817.85
130410,202401,3922,3061281.0,780.54
130420,202401,12199,9820899.0,805.06
130423,202401,4035,3216506.0,797.15
130426,202401,3005,2460953.0,818.95
130430,202401,4227,2992626.0,707.98
130440,202401,4880,3634920.0,744.86
140002,202401,2008,1567276.0,780.52
140005,202401,2692,2072621.0,769.92
140010,202401,33666,24612212.0,731.07
140015,202401,4467,3348914.0,749.7
140017,202401,4216,3152561.0,747.76
140020,202401,4013,2968980.0,739.84
140023,202401,2141,1586143.0,740.84
140028,202401,1528,1112565.0,728.12
140030,202401,4615,3282163.0,711.19
140040,202401,3007,2690861.0,894.87
140045,202401,2809,2425998.0,863.65
140047,202401,4371,3145420.0,719.61
140050,202401,1426,1021460.0,716.31
140060,202401,1618,1155815.0,714.35
140070,202401,2192,2090301.0,953.6
150010,202401,40106,27699256.0,690.65
150013,202401,1585,1109030.0,699.7
150020,202401,13808,9904798.0,717.32
150030,202401,8799,7072925.0,803.83
150034,202401,2952,2011735.0,681.48
150040,202401,13472,10062498.0,746.92
150050,202401,7341,5572711.0,759.12
150060,202401,15974,11325286.0,708.98
150070,202401,7597,6101339.0,803.12
150080,202401,48194,32340979.0,671.06
150085,202401,7317,5323402.0,727.54
150090,202401,11670,8460559.0,724.98
150095,202401,6057,4277200.0,706.16
150100,202401,2780,2150970.0,773.73
150110,202401,5016,4125218.0,822.41
150120,202401,7622,5495267.0,720.97
150125,202401,565,389670.0,689.68
150130,202401,18514,13174177.0,711.58
150140,202401,192481,127722285.0,663.56
150145,202401,2637,1948114.0,738.76
150150,202401,12141,8104558.0,667.54
150157,202401,2405,1722367.0,716.16
150160,202401,3458,2321951.0,671.47
150170,202401,23142,16440148.0,710.4
150172,202401,3891,2738761.0,703.87
150175,202401,1560,1113031.0,713.48
150178,202401,9045,6495619.0,718.14
150180,202401,23181,18503313.0,798.21
150190,202401,7273,5103719.0,701.74
150195,202401,5086,3703635.0,728.2
150200,202401,5433,3875082.0,713.25
150210,202401,30357,22051318.0,726.4
150215,202401,7392,5226734.0,707.08
150220,202401,11231,7644429.0,680.65
150230,202401,12184,8397154.0,689.2
150240,202401,23067,15508251.0,672.31
150250,202401,4645,3714626.0,799.7
150260,202401,2774,1911296.0,689.0
150270,202401,4047,2785453.0,688.28
150275,202401,7298,5192124.0,711.44
150276,202401,1794,1312632.0,731.68
150277,202401,3671,2565778.0,698.93
150280,202401,7435,5883678.0,791.35
150285,202401,3025,2232475.0,738.01
150290,202401,10636,7318964.0,688.13
150293,202401,6462,4430024.0,685.55
150295,202401,3761,2739563.0,728.41
150300,202401,2870,2029339.0,707.09
150304,202401,3385,2405801.0,710.72
150307,202401,5158,3657621.0,709.12
150309,202401,4359,3054321.0,700.69
150310,202401,7440,5956944.0,800.66
150320,202401,7553,5123398.0,678.33
150330,202401,13351,9681320.0,725.14
150340,202401,1995,1395811.0,699.65
150345,202401,7901,5721475.0,724.15
150350,202401,7539,5267387.0,698.69
150360,202401,18003,13006860.0,722.48
150370,202401,8631,6381618.0,739.38
150375,202401,3767,3256635.0,864.52
150380,202401,7756,5346118.0,689.29
150390,202401,7010,5815384.0,829.58
150400,202401,6464,4791212.0,741.21
150405,202401,7161,5037656.0,703.48
150410,202401,1494,1039621.0,695.86
150420,202401,30055,21757701.0,723.93
150430,202401,7079,4930460.0,696.49
150440,202401,5666,3986844.0,703.64
150442,202401,21650,14397088.0,664.99
150445,202401,6840,4925147.0,720.05
150450,202401,6626,5502450.0,830.43
150460,202401,7954,6800590.0,854.99
150470,202401,16107,11765040.0,730.43
150475,202401,4223,3040345.0,719.95
150480,202401,12781,9231055.0,722.25
150490,202401,7553,5653705.0,748.54
150495,202401,5180,3703340.0,714.93
150497,202401,1711,1241956.0,725.87
150500,202401,2460,1643304.0,668.01
150503,202401,3237,2383374.0,736.29
150506,202401,10869,7959666.0,732.33
150510,202401,10788,7959390.0,737.8
150520,202401,8696,6615762.0,760.78
150530,202401,11543,8917548.0,772.55
150540,202401,4406,3060902.0,694.71
150543,202401,5075,3625361.0,714.36
150548,202401,9410,6853887.0,728.36
150549,202401,1475,1052168.0,713.33
150550,202401,12196,8548456.0,700.92
150553,202401,23375,16739663.0,716.14
150555,202401,1443,1035176.0,717.38
150560,202401,1537,1015129.0,660.46
150563,202401,1912,1388452.0,726.18
150565,202401,3909,2791538.0,714.13
150570,202401,6729,4790551.0,711.93
150580,202401,10744,9293399.0,864.99
150590,202401,7565,5748221.0,759.84
150600,202401,9431,6947309.0,736.65
150610,202401,2663,1827951.0,686.43
150611,202401,2708,1839506.0,679.29
150613,202401,8665,6098622.0,703.82
150616,202401,2190,1522714.0,695.3
150618,202401,5269,3698274.0,701.89
150619,202401,4916,3515432.0,715.1
150620,202401,6001,4204039.0,700.56
150630,202401,6072,4176874.0,687.89
150635,202401,3826,2611534.0,682.58
150640,202401,1874,1350399.0,720.6
150650,202401,8468,5834822.0,689.04
150655,202401,5160,3529190.0,683.95
150658,202401,2523,1801978.0,714.22
150660,202401,4365,2987884.0,684.51
150670,202401,6609,4583561.0,693.53
150680,202401,49923,36866033.0,738.46
150690,202401,1930,1318519.0,683.17
150700,202401,5616,3990048.0,710.48
150710,202401,3133,2188641.0,698.58
150715,202401,4081,2898674.0,710.29
150720,202401,7376,5261753.0,713.36
150730,202401,10870,7880384.0,724.97
150740,202401,3214,2204922.0,686.04
150745,202401,4305,3044493.0,707.2
150746,202401,1383,963089.0,696.38
150747,202401,4670,3287727.0,704.01
150750,202401,2762,2053313.0,743.42
150760,202401,9280,6603710.0,711.61
150770,202401,6720,5104500.0,759.6
150775,202401,884,634425.0,717.68
150780,202401,4346,3214563.0,739.66
150790,202401,4605,3388650.0,735.86
150795,202401,13980,9998607.0,715.21
150796,202401,2953,2081286.0,704.8
150797,202401,3796,2739501.0,721.68
150800,202401,11918,8816631.0,739.77
150803,202401,8028,5625121.0,700.69
150805,202401,2780,2013936.0,724.44
150808,202401,3132,2209758.0,705.54
150810,202401,13150,9387409.0,713.87
150812,202401,5459,3709418.0,679.51
150815,202401,7736,5639565.0,729.0
150820,202401,10782,7441193.0,690.15
150830,202401,12165,9252321.0,760.57
150835,202401,3047,2210791.0,725.56
150840,202401,5811,4135931.0,711.74
160005,202401,1010,721103.0,713.96
160010,202401,2049,1494852.0,729.55
160015,202401,3231,2341864.0,724.81
160020,202401,2100,1596090.0,760.04
160021,202401,1022,824088.0,806.35
160023,202401,1119,876870.0,783.62
160025,202401,1905,1442187.0,757.05
160027,202401,8815,6156889.0,698.46
160030,202401,56339,40699287.0,722.4
160040,202401,5180,4020517.0,776.16
160050,202401,4866,3672522.0,754.73
160053,202401,3814,2822467.0,740.03
160055,202401,1485,1050431.0,707.36
160060,202401,20820,14776448.0,709.72
160070,202401,2893,2314732.0,800.11
160080,202401,2892,2213201.0,765.28
170025,202401,236,156390.0,662.67
170030,202401,546,377815.0,691.97
170035,202401,721,493204.0,684.06
170040,202401,1028,746317.0,725.99
170070,202401,994,688494.0,692.65
170100,202401,1569,1123799.0,716.25
170105,202401,279,183941.0,659.29
170110,202401,585,416138.0,711.35
170130,202401,810,579753.0,715.74
170190,202401,896,629784.0,702.88
170200,202401,761,503699.0,661.89
170210,202401,11706,7983576.0,682.01
170215,202401,731,502541.0,687.47
170220,202401,3554,2609356.0,734.2
170230,202401,664,473120.0,712.53
170240,202401,1952,1326009.0,679.31
170255,202401,1994,1425719.0,715.0
170270,202401,433,286429.0,661.5
170290,202401,2147,1558506.0,725.9
170300,202401,1329,906641.0,682.2
170305,202401,372,255879.0,687.85
170307,202401,755,541670.0,717.44
170310,202401,738,509470.0,690.34
170320,202401,540,373164.0,691.04
170330,202401,844,592076.0,701.51
170360,202401,326,217088.0,665.91
170370,202401,643,442043.0,687.47
170380,202401,1090,785931.0,721.04
170382,202401,314,217829.0,693.72
170384,202401,1160,860123.0,741.49
170386,202401,315,217961.0,691.94
170388,202401,369,262608.0,711.67
170389,202401,490,359285.0,733.23
170390,202401,1033,717826.0,694.89
170410,202401,333,218104.0,654.97
170460,202401,241,160705.0,666.83
170510,202401,463,328105.0,708.65
170550,202401,3586,2508034.0,699.4
170555,202401,697,469096.0,673.02
170560,202401,527,381214.0,723.37
170600,202401,770,534533.0,694.2
170610,202401,921,625865.0,679.55
170625,202401,171,118387.0,692.32
170650,202401,964,686277.0,711.91
170700,202401,1830,1290050.0,704.95
170710,202401,957,662341.0,692.1
170720,202401,1116,752721.0,674.48
170730,202401,604,425850.0,705.05
170740,202401,1542,1121525.0,727.32
170755,202401,414,282551.0,682.49
170765,202401,533,369511.0,693.27
170770,202401,1312,935241.0,712.84
170820,202401,2192,1533133.0,699.42
170825,202401,602,419926.0,697.55
170830,202401,726,481022.0,662.56
170900,202401,2581,1929244.0,747.48
170930,202401,2120,1440854.0,679.65
170950,202401,4044,2849899.0,704.72
170980,202401,211,144816.0,686.33
171050,202401,1269,940423.0,741.07
171070,202401,895,644935.0,720.6
171090,202401,541,371396.0,686.5
171110,202401,245,168253.0,686.75
171150,202401,387,257881.0,666.36
171180,202401,239,167300.0,700.0
171190,202401,1544,1154301.0,747.6
171195,202401,473,352891.0,746.07
171200,202401,251,174961.0,697.06
171215,202401,234,155832.0,665.95
171240,202401,457,338496.0,740.69
171245,202401,386,252062.0,653.01
171250,202401,366,262732.0,717.85
171270,202401,289,219974.0,761.16
171280,202401,536,384464.0,717.28
171320,202401,1804,1263468.0,700.37
171330,202401,1630,1126003.0,690.8
171360,202401,827,606721.0,733.64
171370,202401,353,242090.0,685.81
171380,202401,875,601105.0,686.98
171395,202401,479,346995.0,724.42
171420,202401,1102,761090.0,690.64
171430,202401,627,433982.0,692.16
171488,202401,1476,1040281.0,704.8
171500,202401,425,284602.0,669.65
171510,202401,600,429688.0,716.15
171515,202401,254,171604.0,675.61
171525,202401,375,266323.0,710.19
171550,202401,164,114592.0,698.73
171570,202401,726,507689.0,699.3
171575,202401,780,524996.0,673.07
171610,202401,2171,1524162.0,702.06
171620,202401,2202,1502110.0,682.16
171630,202401,660,466270.0,706.47
171650,202401,1008,682025.0,676.61
171660,202401,1129,796229.0,705.25
171665,202401,669,449578.0,672.01
171670,202401,961,657290.0,683.96
171700,202401,633,441574.0,697.59
171720,202401,404,280446.0,694.17
171750,202401,581,440662.0,758.45
171780,202401,714,479867.0,672.08
171790,202401,797,590786.0,741.26
171800,202401,363,260947.0,718.86
171820,202401,4879,3387935.0,694.39
171830,202401,1021,750882.0,735.44
171840,202401,337,226286.0,671.47
171845,202401,383,264382.0,690.29
171850,202401,769,542720.0,705.75
171855,202401,596,408472.0,685.36
171865,202401,300,206780.0,689.27
171870,202401,349,247286.0,708.56
171875,202401,992,733118.0,739.03
171880,202401,1039,761696.0,733.1
171884,202401,655,452123.0,690.26
171886,202401,654,477856.0,730.67
171888,202401,307,212935.0,693.6
171889,202401,181,129641.0,716.25
171890,202401,718,510397.0,710.86
171900,202401,296,227300.0,767.91
172000,202401,271,173748.0,641.14
172010,202401,860,628881.0,731.26
172015,202401,203,144864.0,713.62
172020,202401,2141,1520988.0,710.41
172025,202401,419,285354.0,681.04
172030,202401,874,598555.0,684.85
172049,202401,565,400632.0,709.08
172065,202401,754,523710.0,694.58
172080,202401,1440,1030202.0,715.42
172085,202401,136,92534.0,680.4
172090,202401,2904,1936719.0,666.91
172093,202401,247,172781.0,699.52
172097,202401,247,166756.0,675.13
172100,202401,23126,16117672.0,696.95
172110,202401,1381,1105960.0,800.84
172120,202401,3007,2182171.0,725.7
172125,202401,195,133380.0,684.0
172130,202401,215,133962.0,623.08
172208,202401,1503,1039928.0,691.9
172210,202401,1694,1191183.0,703.18
210005,202401,11386,7976289.0,700.53
210010,202401,1972,1478318.0,749.65
210015,202401,2687,1934163.0,719.82
210020,202401,6785,4528081.0,667.37
210030,202401,4168,3087320.0,740.72
210040,202401,1785,1283121.0,718.84
210043,202401,4367,3106342.0,711.32
210047,202401,5478,3926845.0,716.84
210050,202401,1776,1310225.0,737.74
210055,202401,1839,1328914.0,722.63
210060,202401,6080,4750555.0,781.34
210070,202401,6254,4348728.0,695.35
210080,202401,4266,3118674.0,731.05
210083,202401,5016,3585555.0,714.82
210087,202401,2156,1556792.0,722.07
210090,202401,8342,5881797.0,705.08
210095,202401,5251,4081485.0,777.28
210100,202401,4990,3473817.0,696.16
210110,202401,2877,1991034.0,692.05
210120,202401,19231,13316562.0,692.45
210125,202401,3555,2558076.0,719.57
210130,202401,3354,2359779.0,703.57
210135,202401,1384,966456.0,698.31
210140,202401,12862,9089875.0,706.72
210150,202401,3684,2552572.0,692.88
210160,202401,14405,10312148.0,715.87
210170,202401,13390,9832030.0,734.28
